o_n,o_d,a_n,a_d,period
7624,2489,34139,48826,254128
8609,16504,97690,81161,93295
10712,99861,43730,67813,11965
16816,67255,15741,83812,24891
1170,913,8796,20795,37920
4609,4181,89863,54833,159509
17324,13705,37253,66231,130811
12976,10291,48415,35073,105270
3539,23442,19,381,60
107,88,181,116,362
88826,84499,10846,543,11972
92258,55361,68776,36191,174925
12330,8573,40513,4355,64531
23407,82505,86879,51827,39351
81601,16459,15719,3632,95939
8351,4563,40721,85409,230837
57384,31247,41560,32829,136613
12965,4376,27514,85929,336104
40497,17743,13933,5584,44546
15268,10165,2653,14275,25426
5532,21427,45805,85074,33790
36746,70599,39690,51461,47443
78971,186,41544,55279,41108651
27077,10680,48098,9473,145959
3441,16066,15935,63463,17005
62280,86237,46985,32082,57102
49547,30853,16890,3103,32107
16748,8777,513,12508,24846
38453,40388,26787,20663,45177
29971,99063,19450,1827,6437
47577,32170,52662,97193,221625
10877,8674,99262,63675,204320
31613,31558,39777,81380,121368
24051,46799,13497,28718,21695
61947,63035,4045,53292,56348
46843,27104,73291,17702,157260
37666,1245,7909,22355,915602
20670,16171,197,3995,5358
23990,65631,67552,64723,48351
8460,6353,9633,74341,111824
74873,50740,78754,9119,129668
64099,35236,3498,47075,91999
7745,40612,78593,31087,20917
1937,31803,359,1501,113
44532,3559,76823,85668,2033170
68186,38705,3910,3297,12697
68566,44175,25299,24086,76652
81810,9481,81383,98490,1552095
29730,66161,10109,16516,11964
6302,4941,2375,2661,6423
46096,42485,13484,18363,34554
3668,2253,5744,5825,18835
999,862,21966,8305,35082
5022,22933,2009,10727,2789
19507,33621,6121,35754,24296
991,518,46657,74822,232405
14038,43129,85749,31810,38264
45055,17234,97325,58206,406606
7028,29389,9785,13768,5632
65774,38925,95486,7163,173452
58183,34581,17675,35072,88748
99488,43391,97454,9833,245991
56059,15431,1465,1442,10561
5226,26909,194,269,90
95480,67191,9727,67492,109730
41217,37036,58061,46134,115958
3237,12265,9343,3875,3488
2168,1907,32911,30740,72363
8457,7505,45151,65347,124515
28247,15672,94938,17371,202424
7363,1336,25732,12263,209399
60514,23741,89113,18809,275085
39401,25339,31287,75875,166632
3914,1787,1269,29902,68273
1582,529,7412,54515,185195
62839,32341,69624,35623,204496
7629,6193,19188,12439,38961
6311,11953,6655,22653,15474
39561,48646,55263,88954,117284
17732,67435,15263,6552,5736
30533,17054,1425,20528,39304
55863,43916,21106,5467,33802
5953,5623,868,20005,22098
49836,40849,9562,21083,37387
42640,72603,25613,10971,21486
17557,37019,1619,61186,29786
99172,2321,23923,3804,1184723
19023,6944,97023,67078,449553
47520,48619,44071,30557,72941
57423,34198,35589,69548,176539
4871,39089,25093,39081,7997
67349,19869,4981,45277,170357
66845,25729,28983,9124,99004
56077,42444,13815,2581,21663
7129,7886,37101,45820,74961
1139,787,31399,30210,89164
18657,1885,6661,19263,256585
59953,1092,8624,23259,1750440
22745,29157,21750,48229,54589
2733,3683,57138,61903,88335
2438,4089,20575,28227,29097
14720,2403,21145,14017,215391
29392,9017,33809,22023,181991
28140,24503,9677,12373,25323
14527,62564,4989,2953,1844
42715,82718,42212,84645,65508
49439,38046,20797,29241,65022
17917,13420,21522,58199,106435
40153,37909,1429,63457,68727
637,337,31921,15695,90004
26550,20449,38462,78285,151579
41793,37255,43595,6592,56300
31625,19614,28001,36997,104800
97751,15417,42868,15829,372167
93367,47636,12384,19939,63353
4619,7368,46282,17773,40156
4634,20679,10047,84958,21290
49978,90415,24829,32882,31900
21788,10825,1925,39374,83124
10473,6389,22587,65759,144819
72805,14254,16946,68545,436661
6774,12013,22713,27820,28495
5023,4671,10201,15559,27701
29977,97007,68855,15158,25962
22333,13295,29086,31045,101008
99869,40638,99454,46263,358103
13118,7657,97388,14603,191863
74601,87133,6692,85207,78682
14664,12613,3936,4109,9354
520,1569,68033,3545,23722
50641,2555,25991,41768,1343007
1633,79958,20835,76124,1980
91485,60088,46538,1645,73359
10337,5356,44610,61183,204179
30332,54821,13468,14249,15335
45793,40223,93239,52383,165787
4241,3294,94915,58089,196992
76020,47609,10891,15193,41650
29926,17183,25349,19160,77517
37243,28084,70903,72880,190675
55905,96784,23162,3675,15501
3484,2531,78658,79975,218364
57969,35251,15878,20295,59485
40265,32342,57976,2329,75078
1916,96355,21696,959,451
62955,60166,50135,31681,85609
17902,11197,11791,6033,28497
91318,26381,23327,11924,122022
64911,23725,17639,25537,118128
2906,2351,5862,44239,61928
66239,47234,56031,49915,148574
24755,13933,19185,66608,152430
2269,1828,82151,72055,191408
4594,3845,6610,5271,14195
76917,70229,38953,30974,76586
59779,36526,24817,23707,79415
38622,13711,968,47243,135804
12496,52631,26623,39461,15691
12482,15437,76987,93111,137537
15737,13970,28559,22788,57842
46209,26935,1904,65167,115065
88479,14624,41798,69991,676352
76519,31683,22859,30759,129495
21369,12935,34412,6271,67209
66228,43765,6532,95783,154829
24444,14689,1537,14150,26105
37260,79331,70103,85229,72956
15794,13191,5219,9326,17415
62531,43430,27099,95822,176983
52643,63271,29983,20491,41996
7534,83597,41613,16721,5257
9132,4853,36013,81522,221168
978,557,2821,1506,7598
25331,12608,3815,3994,15689
23291,10982,55532,87973,304351
77551,33880,27442,39867,154070
2189,3175,16999,3102,13858
5939,3365,71169,12995,148544
46196,23263,14356,15261,58814
36839,20554,1793,2801,8234
39313,21334,16770,20869,69359
31850,28837,4685,7443,13395
43931,72457,30169,15304,27570
55151,88039,6253,9060,9593
41203,27195,18062,30445,73493
6122,78165,28481,85140,8899
43579,55206,21621,35402,45013
9953,22848,2689,69150,31294
11478,6241,12702,6373,35081
10834,78923,47830,15317,8668
4678,3045,55,83,212
20539,2834,21369,26921,349975
30694,23481,17819,75174,121559
52711,33866,35627,1075,57125
15998,43261,287,5528,2151
1387,172,60341,81604,1144638
12221,5364,42049,20653,142856
47365,56047,13731,137,11719
32055,21203,94195,41281,204815
43251,24643,96484,73733,298748
69828,62873,71485,79197,167350
56612,42559,10162,49177,78933
6034,29,31033,16915,9976491
16434,81619,86575,76317,32798
32588,60227,16751,22800,21400
21339,18326,40908,7475,56337
14719,7384,4655,2932,15124
26867,31360,43838,31129,64227
16245,29881,14581,27190,22710
28365,25127,17670,90209,121781
40451,47721,9708,5335,12752
27042,24149,25251,14777,44824
55253,30753,9033,95152,187186
84949,25601,43823,21548,216914
1927,5008,470,11131,4464
9173,1851,1095,1897,14827
33461,86773,2266,3225,2117
5187,97634,158,12405,668
3438,3125,6217,4587,11886
312,463,18016,7541,17222
3117,1723,66259,87026,277301
48181,28311,3439,1899,9084
32363,19873,3066,3041,9945
15734,15999,57661,23195,79516
2131,1880,27710,19801,53854
21445,9516,9693,98098,242914
89693,12191,41825,14456,414077
93862,44281,21413,22254,92560
36904,5023,6481,6652,96488
19933,17123,84055,82343,193705
23141,64495,19289,28565,17170
30723,4916,80957,66064,918822
7433,49496,17336,59845,11591
7114,91067,5528,37105,3330
71623,53364,99502,66165,222351
1184,1179,77887,28825,107165
9239,8972,56849,96209,157613
15196,15775,12644,41973,52612
15808,36787,3383,1331,2025
14936,40139,24707,23295,17862
31603,70407,557,91173,41175
38083,4681,41081,11282,426007
12856,8207,6223,27521,52859
72823,95363,33083,41084,56637
64652,96497,447,1033,992
44913,30011,6593,31921,57638
17965,18177,30975,62053,91943
16724,27465,56921,89283,89027
24963,23069,36324,50519,93973
1903,28788,26892,9287,2391
72465,67718,23503,26945,53984
4001,4139,12625,18037,29640
2633,3620,99169,4469,75381
3175,2954,12009,5183,18478
2141,1000,5447,9618,32255
8338,32429,10196,54601,16660
12128,1809,298,5379,38060
17593,12870,5867,4213,13780
73025,60564,14912,23883,46777
40771,1252,37589,44834,2684080
598,319,245,98207,184559
8557,5619,68216,45623,173362
31652,4395,4092,2257,45724
69286,37075,1371,2890,7963
593,525,71531,88373,180615
58871,71464,14036,15585,24401
8967,4762,4321,3110,13993
8081,4286,26185,83537,206875
50884,9413,78801,24649,559221
54708,62849,63059,18066,70616
31185,46594,28160,48131,51061
67166,32711,10331,39362,102035
14743,40934,89358,57865,53024
83887,25135,24209,3815,93529
23394,12539,12531,30136,79604
81304,50239,55963,68033,200668
70871,16556,82633,51084,572400
16326,677,30296,18983,1188374
3415,1462,4745,1636,14905
90772,60633,75035,51194,188974
34441,6786,19988,86271,539297
14199,8156,13863,11188,43612
3334,14149,22110,26971,11565
69646,44609,10151,838,17157
14303,57460,45835,76537,30461
23317,13380,9122,18215,47639
2742,5095,41845,3183,24233
40337,57582,36859,79384,81430
47427,38107,10274,4049,17826
16886,6923,4273,9860,34472
15871,18554,26601,25648,44694
44505,69946,89277,27041,74010
32395,9313,6805,1271,28092
90344,78433,2403,17134,22504
84907,39145,26046,91631,255246
36217,1516,19195,12571,758885
9109,36849,20440,40919,15168
34862,22907,917,35416,55295
29677,19916,2315,1398,5533
9890,55973,73119,65485,24490
26445,88091,13879,10151,7214
27172,32347,3205,293,2939
19923,95608,73903,41357,24019
717,99806,84384,14929,714
54080,35743,48179,85796,202707
26859,16873,95491,93703,301165
5639,3364,87513,84173,287794
40987,24541,556,12537,21867
33359,54403,32250,10021,25920
9278,7781,34313,38962,87372
6759,4730,18019,75538,133690
56761,14653,9823,94319,403413
4882,10619,13373,32151,20930
84597,78794,85521,55312,151205
87608,73569,89039,75772,196262
58778,99901,87049,37647,73367
3200,2127,9284,4275,20399
85403,49336,16719,19580,62835
45913,4262,205,24876,270189
1842,1063,30292,2177,56263
4230,2839,19010,12701,47248
4426,3887,4964,92917,111454
15482,10059,28254,91277,183973
38095,97016,91227,45097,53530
67352,45731,16785,11131,41114
1639,2072,2555,8242,8541
25607,75791,93957,94369,63628
17558,14109,76840,34217,138205
48584,12621,48435,61948,424915
10092,24785,11799,17276,11839
23984,32853,30338,8653,28465
42485,38739,51110,64013,126255
22329,13510,1407,5185,10895
43334,24339,76273,72419,264737
4096,3419,36375,66349,123064
5531,12589,72113,96884,74249
67454,41425,76837,93148,276793
77375,78729,30219,42983,71943
54921,1846,40232,39541,2373355
14477,29030,1071,500,784
3914,2129,331,25,654
24929,12898,38729,26713,126485
33345,94793,31120,5499,12881
45151,39305,54208,28169,94629
23275,14487,4067,37418,66651
74431,32666,40804,33259,168756
27341,23605,22982,2681,29725
4909,35006,12879,56896,9785
44107,24370,97463,9035,192750
10247,15018,98661,8267,72958
5426,3029,41205,52349,167588
46750,24067,11299,1161,24204
7177,6284,4409,38892,49454
47949,6104,18699,26761,357104
65502,97199,43783,28172,48490
33413,19626,60599,29552,153480
24147,3458,49456,51691,706304
16306,54087,12623,80417,28049
41263,35301,8787,5426,16614
61441,8066,33565,81699,877999
1828,1933,17611,21557,37041
49627,49138,64777,72694,138839
60524,49557,16919,8083,30535
45673,12424,9767,21,35983
94379,11046,3161,24312,234735
51179,73149,28106,67109,66618
22513,18143,4129,2933,8763
15539,18702,883,3380,3542
59247,72385,21207,33682,44926
98449,54993,22936,15979,69666
7463,83188,38431,77054,10360
33563,9377,72350,90923,584401
51747,13562,1756,1153,11100
45928,35121,38017,25014,82426
1321,14710,75041,37530,10109
84548,91113,20658,23893,41341
46873,12224,11661,65233,294851
72665,39066,7107,18056,46805
22629,88703,49277,43744,23731
1653,7214,44633,1011,10459
26505,27508,27336,30623,55846
4348,8847,18974,28657,23409
13704,8593,71119,7321,125095
9573,6527,257,637,1311
15584,2373,29307,25504,359956
54005,35963,32,11557,17403
949,964,1369,2167,3481
18166,87991,811,8240,1869
50498,28325,5409,8434,24680
1223,749,51158,42665,153199
41737,8796,41417,23484,307955
52070,28291,75815,3228,145480
79169,77727,94912,9627,106478
79129,11274,80279,47957,900052
78018,39205,17876,11573,58604
29275,8861,14482,2569,56333
50363,48073,24497,22030,48743
47871,48121,42362,64861,106666
73363,26171,59977,71030,367241
99420,94411,49552,11567,64361
78506,48341,30997,85731,189567
189,268,1103,8770,6962
37097,95757,17019,2618,7608
75098,48533,18297,7363,39706
55343,29656,17692,16521,63847
32264,2203,4542,26849,459736
49762,4209,65053,30962,1135163
57844,12393,52855,23394,355890
21233,23829,11830,28369,35820
11377,7094,10993,46436,92102
54029,43222,62201,75992,172746
71984,90631,19829,49543,55099
45920,90611,49203,86635,68841
59263,43099,30009,2302,44429
36594,70931,16535,98246,59217
44769,73553,64091,51286,70225
44327,1258,89311,85020,6142743
79152,78157,23279,84503,109154
21283,11692,56751,3470,109621
3034,39227,6497,756,561
60697,44853,22547,12326,47192
6602,3799,3284,7397,18562
22103,20774,21447,9200,32608
156,11041,32983,41479,1053
84520,74533,20950,20549,47060
2361,6350,95432,34673,48374
11749,10940,42782,92049,144801
3576,89675,25263,1825,1080
10826,9273,89481,59929,174432
7201,12311,13067,22551,20834
6443,4329,61530,35219,143995
30847,24046,8039,2838,13953
61057,97816,90276,26417,72840
11865,11629,38203,47075,87009
14293,9637,83698,987,125599
52874,28641,24518,9629,63039
677,616,20486,33227,59032
67019,66731,46741,35665,82761
2126,26077,48305,69052,9568
32881,28012,11332,84747,112779
8298,5933,40814,23349,89740
4685,1509,5220,43307,150662
91402,34861,31714,5855,98502
69185,36517,63164,88651,287628
25846,26339,19177,90598,107721
3851,16064,30559,6928,8986
8502,6925,63149,65276,157671
23787,91847,3581,4036,1973
74807,97474,50599,77687,98454
43034,36939,160,32191,37689
66115,71156,95243,74853,158046
16305,3877,52783,18613,300261
551,28070,7394,16839,476
32998,40717,892,65093,53475
73721,95226,1441,1283,2109
54553,43413,12723,6736,24452
1917,54320,13369,14953,999
6170,7103,7837,14853,19710
67358,87969,18501,47489,50529
95486,91693,18593,189,19559
26901,63391,6192,27275,14202
33391,28940,6000,15199,24459
39006,89197,45786,44327,39407
3507,96452,57591,87116,5262
16379,15197,87394,34165,131014
7783,1013,54897,18353,562789
5545,85357,44375,74533,7724
31065,25862,31272,24199,66631
33075,33052,89321,44492,133906
4962,4817,16617,41578,59947
14377,9452,2313,94393,147095
88613,95105,10441,49372,55730
10091,7379,1960,4189,8409
21722,14977,32161,22117,78722
22339,21591,995,36203,38487
92805,47137,13317,958,28105
2635,16392,22459,14006,5862
5149,8774,8645,9577,10694
58517,9271,15361,543,100384
97713,52793,7864,99745,199171
2469,3365,48998,36131,62462
16039,3853,82324,89603,715686
41086,59567,89612,15243,72323
4506,2275,43583,23293,132459
37769,91575,46375,50766,40064
33829,22067,28381,56024,129394
16054,12459,14286,26213,52185
48549,81572,52664,44905,58069
27395,19424,32566,6179,54645
75985,38887,40878,33737,145797
85010,23447,17866,6141,87040
64603,34711,59722,6909,124011
85991,13744,71051,40953,700767
68057,35616,52849,97101,286532
70184,45237,432,563,1544
39901,35604,2937,2615,6222
44959,6905,22533,38645,398335
22841,14031,91203,49457,228979
99342,77633,31904,93629,160637
4295,3101,16781,32901,68812
30126,6623,32113,36100,310280
10993,5518,94019,8912,205060
709,2093,95723,74442,57643
5326,4045,58123,88129,192568
65515,81591,3260,2883,4932
8283,4661,31235,97662,229061
19943,15118,43520,5129,64175
6043,23319,81815,34032,30021
3852,3251,85102,96895,215642
1993,1707,41969,24111,77151
26063,16622,26906,24383,80421
14241,92578,64243,61698,19373
3117,6403,29061,29059,28293
29213,18450,83917,70732,244865
94889,47820,18839,25609,88198
1916,4839,88873,87746,69932
38635,48464,473,314,628
48727,46169,60236,45611,111712
17480,15313,83481,36707,137196
65758,43455,1311,24905,39671
95799,28817,77745,45329,409146
59,55,24892,4493,31522
68331,90368,34126,84871,89979
29287,15557,55017,29762,159601
757,678,47059,96098,159838
11521,6164,39777,93326,248780
2567,43,43630,20729,3842083
81936,26693,45599,43441,273315
37449,10430,51493,71567,441848
24910,33137,8573,15364,17994
45331,38634,43453,89313,155780
340,271,72809,78330,189621
61395,48778,38537,25322,80377
29563,93084,8693,58030,21191
16323,11240,34123,20118,78770
33387,20185,19493,14106,55575
5009,81816,44375,35201,4872
12049,23180,81803,95820,92329
26131,13723,61431,85747,280253
79558,11363,1756,32611,240620
332,299,617,147,849
49049,15051,51618,97939,487384
71035,37568,8115,80797,168119
46168,43871,16020,22487,40523
29165,29379,17870,4573,22279
48360,31501,73428,52771,193739
19027,10158,54143,18430,135937
63590,42233,27222,88211,173807
9607,671,52429,55507,1545366
86323,33779,15131,7313,57356
46932,20135,1179,268,3373
16478,58655,2854,2135,1401
91760,60161,6401,644,10746
31323,56357,38492,82337,67156
16587,12196,750,343,1487
28107,37736,69183,88663,117569
2681,2246,8451,15446,28525
12715,8863,39889,97963,197765
23945,17412,49514,25331,102927
50933,22076,91299,72331,377521
84961,91743,82524,59051,131109
74876,46871,90184,25841,185349
8052,4493,38733,52210,162981
36451,37243,64677,92456,153791
18999,56296,53749,89602,48379
11882,8589,8795,30053,53742
7874,5455,85357,59700,209382
88729,89749,42717,34813,76649
5620,3919,5123,9005,20260
20543,56249,16347,14723,11348
95173,45481,891,2576,7255
20293,12190,37499,62085,165780
79954,14647,58013,5437,346357
6806,3537,13066,13323,50778
2497,2030,20351,16833,45738
22855,18749,49306,58267,131131
76203,66698,4171,59589,72846
76907,29631,86423,79722,431228
13207,7650,14795,67748,142503
73319,84669,203,962,1009
25092,31099,86653,57390,116220
84337,27185,34075,88712,380927
4868,64789,6151,558,504
92416,29167,4357,7038,36105
3464,2329,90192,95593,276324
60481,90259,4978,86961,61607
11427,18125,61513,12345,46564
93841,73191,5100,9329,18500
38743,30236,6994,31217,48962
25903,5627,81201,23147,480349
78388,29073,49157,4651,145080
71797,48039,74701,88512,243931
16601,13476,33167,91813,153962
47071,29957,31741,58768,142216
4182,15139,11835,33041,12397
72317,44288,45317,85740,214001
24697,27628,26641,4131,27507
22840,24551,34791,14033,45422
19713,17326,26371,11099,42633
38611,90021,5459,28710,14656
23185,21152,21739,45082,73244
22333,28551,19434,9265,22449
9401,30924,73910,61423,41141
70966,71243,20535,68489,88678
27626,17545,95304,20309,182042
36561,32884,11698,11277,25544
47747,24739,15889,90449,205236
2147,1224,1292,137,2507
64854,48119,76752,53407,175427
5056,2867,5418,48269,94678
68861,37378,69212,45935,212134
41701,24414,84644,39673,212343
1729,17085,79620,29747,11068
69027,2687,29524,16481,1181834
26318,33635,83849,76084,125141
55007,40128,79001,51919,179463
3823,2731,99291,54580,215397
7018,3607,67321,64275,256041
30960,29701,61076,97097,164877
73113,62495,18031,7492,29859
87551,57967,95059,98372,292151
445,322,97427,58688,215749
83840,33519,72619,98597,428257
70259,82459,58421,87155,124038
15803,58189,35737,1598,10139
82814,64603,6682,121,8721
32931,1214,63445,76114,3785681
56258,91537,13281,12481,15833
17234,15923,80369,17324,105737
47207,28833,58330,32521,148747
5781,14816,19315,30111,19285
63431,47587,42851,67223,146723
19938,22957,52191,15646,58916
53299,70088,87471,24455,85116
22034,14515,58334,36223,143539
91279,11610,69316,36025,828202
23702,12071,83373,34298,231052
22580,13437,86299,39363,211166
23899,19696,60169,26612,105299
8603,11028,4919,18093,17952
2015,8096,1373,3202,1138
34112,67285,53858,4315,29492
82,94955,26374,75185,87
48197,60694,52653,6262,46784
44483,64942,4907,6338,7703
19069,19000,11009,67397,78690
19737,2864,8635,8421,117540
16707,6928,53639,77029,315108
1335,3742,76383,91331,59834
4147,2800,2782,2601,7973
20362,71589,14107,48670,17856
48157,24431,76747,962,153176
10773,22766,14539,25961,19164
73066,20207,1697,23812,92238
49713,30793,20277,36790,92130
60556,49249,85975,66339,187283
6389,17643,3505,58476,22445
35965,32372,71779,615,80429
59699,43117,17041,72103,123427
503,6220,66157,40830,8651
85776,50395,12593,32078,76034
13277,50429,3558,28891,8543
51360,98207,33518,14173,24942
2000,1047,11563,44899,107854
24087,21409,26328,1601,31423
77267,54746,33107,12385,64206
21162,17623,4724,3621,10021
20371,19870,73415,90559,168109
14435,12431,21283,96670,136969
1229,1074,81349,86460,192027
25722,96889,1204,87551,23562
79752,83741,56842,92223,141964
3159,1936,2565,26917,48106
82428,47857,59383,71596,225596
48615,41267,48804,40331,105007
775,19271,47419,98244,5857
9277,4470,72151,20994,193312
16122,9385,36159,3190,67595
27129,8450,29828,89685,383700
73775,68816,16023,7703,25436
19257,36853,17045,92408,57193
61916,76133,31820,2447,27868
44657,49280,1067,1819,2615
31508,29811,21939,93755,122280
83601,90353,36636,68555,97330
4254,29761,3093,1958,722
89251,81911,12966,14461,29884
12455,16103,67384,50707,91338
5180,13913,37313,9229,17329
41804,6473,70757,71411,918151
59249,99722,40394,52315,55082
33489,22615,29494,48325,115237
88986,44839,45771,55694,201364
70402,10195,13205,91087,720193
39869,19398,43339,79042,251532
90440,96639,18035,6289,22764
32459,40744,3683,33278,29446
14728,12611,9769,19871,34615
81839,23956,74740,35033,375009
55846,30111,57907,30272,163543
97417,95887,1329,3526,4933
28133,15957,48595,22978,126187
19942,2387,15663,89,131599
48392,44461,16305,48131,70133
51239,33336,54944,74937,199633
15671,59139,4397,31562,9529
21130,12031,9437,27077,64130
12539,8112,76321,18542,146634
33155,11426,11497,21207,94898
40227,25844,33091,27748,94698
55951,53146,13775,6837,21700
54494,32083,17540,82727,170307
8089,4489,49785,2158,93599
53593,45807,46445,45168,107185
46931,67252,28054,5745,23587
5739,3709,45523,41087,134013
37122,3931,52604,68891,1147326
50323,55788,5649,4507,9161
45706,8407,15013,32882,260389
61768,58699,7821,74011,86110
823,702,2147,9353,13483
7825,5944,182,4107,5646
27770,16533,43857,24551,114903
49229,61349,31073,40583,57500
65142,56909,77888,29175,122552
46066,30495,60599,66026,191281
14224,12587,14587,153,16657
38313,71506,2443,2164,2468
7469,3908,2389,732,5965
12901,7738,16010,52541,114290
33379,9285,92383,92289,663885
13662,7615,67971,44188,201224
53329,49255,65319,12862,84647
10919,28615,3269,1784,1928
87477,79514,19913,11804,34894
52856,95649,18081,16202,18945
251,1188,53641,27746,17196
99923,35989,64576,67181,365822
6761,97509,23111,69914,6450
59699,48866,12367,64024,93326
15775,12552,28445,84268,141654
81167,93652,25760,41301,58121
46693,35361,76828,81049,208471
47956,72649,94145,93234,123690
5578,4893,49229,31797,92369
27849,15671,25790,18481,78674
2230,6969,46520,61329,34510
13573,35612,74990,59879,51404
68668,69759,34430,36973,70286
4505,7221,1361,18583,12443
88513,87064,47556,54773,104032
15247,35707,7421,45365,22539
19128,10901,67399,71068,242969
47619,40610,65980,11609,90980
7409,33682,42747,19697,13736
26502,80855,3949,21606,8376
17534,5541,20542,42669,200026
16610,21117,82784,12695,75101
20332,48357,74530,97273,72236
15872,27859,59380,35011,53777
39789,84374,99328,2445,47994
51381,87763,31629,28972,35479
15697,18930,49979,71202,100485
40393,54127,18135,8326,19747
81891,42973,33324,22549,106474
27483,16178,97198,22497,203336
18169,9085,3,485,975
88545,202,22396,47249,30528300
78013,15217,19924,18009,194471
97655,4054,11239,2787,337866
48409,56118,17280,89657,92247
30434,18111,9592,11819,35979
37314,19549,41537,21454,120234
49775,32729,64789,88095,232509
8704,11517,39293,5164,33598
46054,67679,13475,15027,19395
8357,13504,4113,11129,9433
31631,57933,24132,24959,26803
29663,91783,27448,49211,24775
40969,31619,27703,22924,65598
60964,44225,78422,93695,237263
87457,70160,10477,14211,30774
26282,17109,65736,44639,169553
24419,36940,23623,42101,43446
44480,28347,31588,34187,103209
38995,78814,625,19572,9993
61033,39598,75927,90334,256261
48073,37199,1871,25719,35655
70311,94280,21889,58204,59731
1187,1141,6181,2390,8917
289,2715,1473,4450,630
42197,97159,16222,2219,8009
53785,76478,87457,14624,71791
2443,1836,31747,94706,168259
9007,16679,2803,6785,5178
36121,19925,30347,9143,71589
17237,14111,55304,29267,103306
91811,67167,90716,641,124877
90064,74481,82472,6493,107578
66610,7257,92399,65296,1447438
9987,7216,6053,21916,38709
63071,28112,345,36964,83706
41726,27805,81685,7953,134516
27758,63885,44209,78894,53488
139,705,81348,46295,25166
2859,1931,42605,28392,105117
14453,11854,13559,37174,61856
3671,18622,2284,1813,808
32185,17206,76271,2716,147751
29616,15071,5614,9469,29640
7229,5997,9983,17288,32873
6724,5455,4141,15809,24591
19262,11601,8675,7758,27285
36641,29641,92499,65732,195599
22027,18495,6823,26284,39429
53675,44789,8161,7548,18826
31338,18145,56032,24533,139143
20746,11587,10916,6985,32051
12828,73169,16011,44636,10633
15277,26464,9991,15547,14742
45297,11581,7217,1025,32237
69085,34652,93687,29215,245027
42730,21951,13789,41240,107120
12289,16194,93044,60497,116516
94129,50916,959,18248,35508
38534,99893,22581,406,8867
7951,98732,43268,45103,7117
9019,7111,42744,69763,142694
11707,11262,6841,41299,50042
80434,51845,271,6608,10672
73080,40711,8246,10319,33326
53848,6479,7811,53734,511510
10039,7692,87127,2344,116771
42391,13088,9389,11721,68374
12693,6562,5521,7027,24272
23710,27849,36610,45267,69708
908,457,30380,11343,82899
39987,8356,23500,19333,204974
60131,47107,43401,2288,58321
60451,84382,46873,57422,74716
72922,98877,31921,69084,74491
81537,91336,22736,21309,39319
1556,1525,10687,16473,27712
96121,63659,67528,9213,115874
3027,2567,53386,46699,118020
93295,4822,99136,98781,3829255
37144,34823,41950,8783,54115
51751,8894,95669,53902,870300
10085,52884,55841,28209,16028
91466,78323,38773,5751,51996
237,43045,5581,4265,54
46319,44705,75996,8867,87927
48443,38577,49811,35928,107667
31489,13104,73071,45802,285653
11273,8382,71995,2978,100832
29985,95621,1069,5673,2114
29038,20509,35811,22516,82583
72542,73465,13634,10351,23683
80205,63158,23470,39417,79861
54755,27581,75597,73805,296599
37468,35263,16059,194,17270
6993,45188,99822,81445,28051
25105,12976,1055,1808,5539
102,89,1640,1087,3125
11785,6991,902,1767,4499
14485,2302,46895,23439,442566
33920,21369,99591,91496,303321
41216,37661,29064,5849,38209
9157,84173,1040,6013,768
76782,78191,49681,96173,143225
2201,1627,3331,3038,8616
11112,6737,79535,24348,171344
1617,1115,3921,32174,52346
20469,74749,55576,11959,18493
64043,70850,20419,1096,19448
25996,11523,12971,11328,54819
14087,94913,41413,98819,20813
64413,32632,2501,2439,9751
2767,486,35645,53114,505342
53431,34235,6468,18353,38738
17325,821,58810,25459,1778271
11215,5132,1583,866,5352
38356,95623,7500,50111,23109
62469,32786,4758,1285,11514
62111,45005,93927,69746,225883
3409,211,12719,5606,296066
33215,5457,997,16426,106048
29885,15411,53642,57435,215400
25130,64177,9719,5342,5897
65983,34381,24979,38949,122688
88875,68033,27323,33278,79166
46195,37206,5267,54795,74573
12332,8373,9303,2404,17242
7507,4040,7426,82431,166969
49243,29128,8180,4501,21438
27653,31343,18820,40901,52690
72011,49355,18057,88988,156183
94413,49058,20310,11771,61740
84393,22084,10431,2537,49557
8086,5455,68493,24277,137514
79257,20512,15651,49564,251986
26853,27773,7297,10495,17203
12301,88491,44057,17762,8594
65858,76719,21095,68963,77309
56196,72787,6397,2566,6920
5711,801,68319,2900,507780
6029,5032,45743,80245,150951
87914,76699,34475,93981,147238
8300,8793,18347,65404,79055
9647,6088,27101,20137,74853
4769,58135,79309,27840,8789
68021,49266,4220,7783,16572
7269,5255,16655,20083,50818
9859,30287,76267,61940,44989
1275,686,25112,5689,57247
13527,9187,49051,75630,183582
4332,12185,8563,49016,20471
55403,45704,84823,54473,168856
2327,1382,80801,99516,303617
20288,11111,2978,3497,11823
12811,10868,84277,55432,164687
165,22498,42853,42897,629
27560,18767,15275,97106,165035
29613,39706,14111,13204,20372
76723,8128,21995,6794,271749
15775,11464,5167,42539,65646
40041,26174,44259,27322,109505
62327,53255,91801,95505,219214
655,643,55216,27975,84744
26291,43547,3776,35053,23442
23226,13709,98023,69279,283446
2591,943,45810,25153,194979
12765,1099,29353,32208,715038
76126,26713,16661,15751,92367
817,1752,17881,90275,50436
3735,5204,7152,2425,6874
19590,14269,68747,76217,199022
28,19,97395,58831,230228
91925,18266,20010,20291,202817
21298,14409,18985,26914,67843
36336,99811,57273,87046,52539
25403,14537,33663,61249,165856
